t,delta_trans,delta_theta,mx,my,mz
2032.05,0.02,0.0,-1.25,-16.5,-45.5
2032.55,0.029,0.0,-1.375,-16.5,-45.5
2033.155,0.021,0.0,-1.5,-16.375,-45.375
2033.679,0.029,0.0,-1.625,-16.375,-45.375
2034.204,0.031,0.0,-1.5,-16.375,-45.25
2034.73,0.021,0.0,-1.5,-16.5,-45.375
2035.33,0.031,0.0,-1.5,-16.375,-45.375
2035.94,0.029,0.0,-1.625,-16.375,-45.25
2036.44,0.007,0.15707963,-4.5,-16.375,-45.25
2036.96,0.002,0.29670597,-8.125,-15.0,-45.0
2037.46,0.001,0.31415927,-11.125,-13.125,-45.0
2037.98,0.0,0.2268928,-13.5,-10.25,-44.875
2038.48,0.0,0.31415927,-15.0,-7.125,-44.875
2038.99,0.0,0.19198622,-15.75,-4.25,-44.875
2039.49,0.003,0.034906585,-15.75,-3.75,-44.875
2040.29,0.009,0.10471976,-15.75,-2.25,-44.875
2040.8,0.018,-0.017453293,-15.75,-2.25,-45.0
2041.4,0.031,-0.06981317,-15.875,-3.125,-44.875
2042.01,0.031,0.0,-15.75,-3.25,-44.875
2042.51,0.055,0.0,-15.75,-3.125,-45.0
2043.04,0.036,0.0,-15.625,-3.875,-45.125
2043.65,0.055,0.0,-15.75,-3.875,-45.125
2044.164,0.058,0.0,-15.75,-3.875,-45.125
2044.67,0.037,0.0,-15.75,-3.875,-45.125
2045.2,0.055,0.0,-15.75,-4.125,-45.375
2045.82,0.055,0.0,-15.75,-4.125,-45.5
2046.32,0.055,0.0,-15.75,-4.0,-45.625
2046.93,0.055,0.0,-15.875,-4.125,-45.5
2047.53,0.037,0.0,-15.875,-4.25,-45.625
2048.03,0.056,0.0,-15.875,-4.375,-45.625
2048.532,0.055,0.0,-16.125,-4.25,-45.75
2049.059,0.036,0.0,-16.125,-4.375,-45.875
2049.65,0.058,0.0,-16.125,-4.5,-46.0
2050.11,0.038,0.0,-16.375,-4.5,-45.875
2050.61,0.055,0.0,-16.5,-4.625,-45.875
2051.21,0.057,0.0,-16.625,-4.5,-45.875
2051.719,0.035,0.0,-16.75,-4.5,-45.875
2052.244,0.058,0.0,-17.0,-4.625,-45.875
2052.87,0.04,0.0,-17.0,-4.375,-45.75
2053.371,0.056,0.0,-17.125,-4.0,-45.5
2053.98,0.054,0.0,-17.25,-4.125,-45.375
2054.49,0.056,0.0,-17.25,-4.125,-45.125
2055.0,0.036,0.0,-17.25,-3.875,-45.0
2055.6,0.056,0.0,-17.125,-3.75,-44.875
2056.2,0.055,0.0,-16.875,-3.625,-44.75
2056.715,0.039,0.0,-17.0,-3.625,-44.625
2057.261,0.058,0.0,-16.75,-3.25,-44.5
2057.764,0.038,0.0,-16.75,-3.5,-44.625
2058.37,0.056,0.0,-16.625,-3.5,-44.625
2058.88,0.056,0.0,-16.625,-3.375,-44.75
2059.39,0.055,0.0,-16.375,-3.25,-44.75
2059.92,0.035,0.0,-16.125,-3.0,-44.75
2060.45,0.057,0.0,-16.0,-3.25,-44.75
2061.06,0.057,-0.017453293,-16.25,-3.375,-44.75
2061.67,0.053,0.0,-16.25,-3.375,-44.625
2062.29,0.056,0.0,-16.25,-3.375,-44.875
2062.79,0.056,0.0,-16.125,-3.375,-44.875
2063.306,0.036,0.0,-16.25,-3.25,-45.0
2063.89,0.055,0.0,-16.125,-3.125,-45.0
2064.394,0.055,0.0,-16.25,-3.125,-45.0
2065.02,0.037,0.0,-16.25,-3.125,-45.125
2065.52,0.057,0.0,-16.375,-2.875,-45.0
2066.12,0.055,0.0,-16.375,-2.875,-45.0
2066.73,0.053,0.0,-16.25,-2.875,-45.125
2067.23,0.057,0.0,-16.375,-2.875,-45.125
2067.846,0.055,0.0,-16.25,-2.875,-45.0
2068.45,0.055,0.0,-16.0,-2.875,-45.125
2068.96,0.037,0.0,-16.125,-2.875,-45.125
2069.47,0.056,0.0,-16.125,-2.75,-45.125
2069.97,0.038,0.0,-16.125,-2.625,-45.25
2070.47,0.079,0.0,-16.0,-2.5,-45.375
2070.97,0.059,0.0,-15.75,-2.625,-45.625
2071.57,0.088,0.0,-15.75,-2.5,-45.75
2072.08,0.088,0.0,-15.75,-2.125,-46.0
2072.58,0.059,0.0,-16.125,-2.375,-46.125
2073.09,0.091,0.0,-16.0,-2.375,-46.375
2073.6,0.059,0.0,-16.125,-2.5,-46.5
2074.1,0.088,0.0,-16.25,-2.375,-46.625
2074.6,0.059,0.0,-16.25,-2.125,-46.75
2075.1,0.088,0.0,-16.5,-2.375,-46.75
2075.61,0.06,0.0,-16.5,-2.0,-46.875
2076.21,0.088,0.0,-16.625,-2.25,-46.875
2076.71,0.087,0.0,-16.625,-2.25,-46.75
2077.31,0.089,0.0,-16.875,-2.375,-46.75
2077.81,0.057,0.0,-16.375,-2.0,-46.625
2078.39,0.088,0.0,-16.375,-2.125,-46.5
2078.96,0.09,0.0,-16.375,-2.0,-46.5
2079.47,0.061,0.0,-16.125,-2.125,-46.75
2080.09,0.089,0.0,-15.75,-2.25,-46.75
2080.59,0.085,0.0,-15.625,-2.375,-47.0
2081.09,0.091,0.0,-15.5,-2.5,-47.125
2081.61,0.057,0.0,-15.25,-2.625,-47.25
2082.21,0.088,0.0,-15.125,-2.625,-47.5
2082.81,0.088,0.0,-15.375,-2.75,-47.5
2083.31,0.088,0.0,-15.25,-2.625,-47.75
2083.91,0.057,0.0,-15.375,-2.75,-47.75
2084.44,0.093,0.0,-15.25,-2.75,-48.0
2084.925,0.085,0.0,-15.25,-2.875,-48.0
2085.45,0.059,0.0,-15.375,-3.125,-48.0
2085.96,0.09,0.0,-15.25,-2.75,-48.0
2086.56,0.089,0.0,-15.125,-2.75,-48.0
2087.06,0.057,0.0,-15.0,-2.875,-48.125
2087.57,0.09,0.0,-14.75,-2.75,-48.375
2088.08,0.06,0.0,-15.0,-2.875,-48.625
2088.58,0.087,0.0,-14.875,-2.625,-48.75
2089.09,0.06,0.0,-15.25,-2.625,-48.875
2089.59,0.007,-0.17453293,-15.0,-5.125,-49.0
2090.09,0.0,-0.20943951,-14.0,-8.375,-49.125
2090.59,0.001,-0.31415927,-12.125,-11.375,-49.125
2091.1,0.0,-0.2268928,-9.75,-13.625,-49.25
2091.61,0.0,-0.31415927,-6.625,-15.25,-49.25
2092.12,0.0,-0.20943951,-3.25,-16.0,-49.375
2092.92,0.002,-0.12217305,-2.0,-16.0,-49.375
2093.45,0.036,0.0,-1.75,-16.0,-49.375
2093.93,0.038,0.0,-1.625,-16.0,-49.5
2094.44,0.056,0.0,-1.5,-15.875,-49.5
2094.956,0.036,0.0,-1.25,-15.875,-49.5
2095.45,0.056,0.0,-1.25,-16.125,-49.625
2096.0,0.056,0.0,-1.125,-16.0,-49.625
2096.52,0.035,0.0,-1.0,-16.125,-49.75
2097.04,0.058,0.0,-0.75,-16.125,-49.875
2097.65,0.037,0.0,-0.5,-16.25,-49.875
2098.15,0.055,0.0,-0.375,-16.25,-50.0
2098.65,0.056,0.0,-0.125,-16.125,-50.125
2099.25,0.037,0.0,0.125,-16.25,-50.25
2099.85,0.033,-0.06981317,1.875,-15.75,-50.5
2100.37,0.003,-0.27925268,5.125,-14.125,-50.5
2100.88,0.0,-0.31415927,7.75,-11.5,-50.625
2101.4,0.0,-0.20943951,9.75,-8.5,-50.625
2101.91,0.0,-0.29670597,10.875,-4.75,-50.5
2102.41,0.0,-0.19198622,10.75,-1.125,-50.5
2102.92,0.002,-0.12217305,10.75,-0.375,-50.5
2103.43,0.001,-0.034906585,10.5,0.375,-50.375
2104.13,0.021,-0.017453293,10.25,0.625,-50.5
2104.64,0.035,0.0,10.25,0.875,-50.5
2105.64,0.096,0.087266463,10.375,-0.0,-50.375
2106.34,0.081,0.12217305,10.625,-1.5,-50.375
2106.94,0.111,0.0,10.375,-1.375,-50.375
2107.64,0.113,0.0,10.0,-1.5,-50.125
2108.16,0.059,0.0,9.75,-1.375,-50.0
2108.68,0.092,0.0,9.625,-1.875,-49.75
2109.28,0.088,0.0,9.75,-1.625,-49.25
2109.79,0.088,0.0,9.625,-1.875,-48.75
2110.39,0.06,0.0,9.625,-2.0,-48.375
2110.909,0.088,0.0,9.875,-2.0,-48.125
2111.432,0.092,0.0,10.0,-2.0,-47.75
2111.95,0.059,0.0,10.25,-2.125,-47.5
2112.472,0.092,0.0,10.25,-1.75,-47.375
2113.0,0.062,0.0,10.5,-1.75,-47.125
2113.62,0.092,0.0,10.75,-2.25,-47.0
2114.13,0.088,0.0,11.25,-2.125,-46.75
2114.65,0.062,0.0,11.375,-1.875,-46.875
2115.173,0.087,0.0,11.375,-2.0,-46.625
2115.7,0.062,0.0,11.625,-1.875,-46.625
2116.32,0.088,0.0,11.875,-2.375,-46.75
2116.83,0.088,0.0,11.75,-2.125,-46.875
2117.33,0.088,0.0,11.75,-2.125,-47.0
2117.93,0.061,0.0,11.75,-2.125,-47.0
2118.43,0.086,0.0,11.75,-2.25,-46.875
2118.94,0.06,0.0,11.875,-2.375,-47.0
2119.45,0.09,0.0,11.625,-2.375,-47.0
2119.95,0.057,0.0,11.625,-2.25,-47.0
2120.45,0.09,0.0,11.5,-2.375,-46.75
2120.96,0.088,0.0,11.625,-2.125,-46.75
2121.56,0.058,0.0,11.625,-2.25,-46.5
2122.06,0.09,0.0,11.625,-2.125,-46.5
2122.56,0.088,0.0,11.75,-2.0,-46.5
2123.17,0.059,0.0,11.875,-2.0,-46.5
2123.706,0.088,0.0,11.875,-1.875,-46.5
2124.21,0.061,0.0,12.125,-1.875,-46.5
2124.74,0.093,0.0,12.0,-1.875,-46.5
2125.26,0.09,0.0,12.25,-1.75,-46.5
2125.86,0.088,0.0,12.25,-1.625,-46.625
2126.46,0.088,0.0,12.25,-1.625,-46.625
2127.07,0.088,0.0,12.125,-1.375,-46.75
2127.67,0.059,0.0,12.0,-1.5,-46.875
2128.19,0.088,0.0,12.25,-1.125,-46.75
2128.69,0.088,0.0,12.25,-1.0,-46.875
2129.29,0.088,0.0,12.5,-1.0,-46.875
2129.79,0.06,0.0,12.5,-1.25,-47.0
2130.39,0.086,0.0,12.375,-0.75,-47.0
2130.91,0.092,0.0,12.5,-0.5,-47.25
2131.43,0.059,0.0,12.75,-0.75,-47.375
2131.94,0.092,0.0,12.75,-0.5,-47.5
2132.54,0.086,0.0,12.75,-0.5,-47.75
2133.04,0.06,0.0,12.625,-0.5,-48.0
2133.54,0.088,0.0,12.625,-0.625,-48.5
2134.05,0.059,0.0,12.375,-0.625,-48.75
2134.56,0.088,0.0,12.0,-0.5,-48.75
2135.17,0.09,0.0,11.5,-0.75,-48.875
2135.67,0.059,0.0,11.0,-0.75,-48.75
2136.27,0.091,0.0,10.5,-0.75,-48.5
2136.77,0.087,0.0,10.25,-0.75,-48.125
2137.285,0.06,0.0,10.125,-0.625,-47.875
2137.87,0.088,0.0,10.125,-0.5,-47.375
2138.395,0.088,0.0,10.125,-1.0,-47.0
2138.91,0.062,0.0,10.25,-1.0,-46.75
2139.42,0.087,0.0,10.25,-0.75,-46.5
2140.02,0.09,0.0,10.5,-0.875,-46.125
2140.62,0.06,0.0,10.625,-0.625,-45.875
2141.13,0.088,0.0,10.75,-0.75,-45.875
2141.635,0.09,0.0,10.875,-0.5,-45.75
2142.16,0.015,0.087266463,11.125,-2.125,-45.75
2142.66,0.002,0.29670597,10.875,-5.75,-45.75
2143.31,0.0,0.29670597,9.375,-9.75,-45.625
2143.863,0.0,0.20943951,6.5,-13.25,-45.75
2144.37,0.0,0.31415927,3.5,-15.5,-45.625
2144.974,0.0,0.29670597,-0.5,-16.625,-45.5
2145.68,0.02,0.017453293,-0.875,-16.75,-45.625
2146.204,0.037,0.0,-0.75,-16.625,-45.875
2146.82,0.055,0.0,-0.625,-16.75,-45.875
2147.53,0.076,-0.017453293,-0.125,-16.75,-46.25
2148.13,0.055,-0.017453293,0.5,-16.5,-46.375
2148.74,0.055,0.0,0.625,-16.5,-46.75
2149.27,0.036,0.0,0.625,-16.5,-46.75
2149.796,0.058,0.0,0.625,-16.625,-46.875
2150.31,0.037,0.0,0.625,-16.5,-47.0
2150.94,0.056,0.0,0.875,-16.5,-47.0
2151.46,0.055,0.0,0.75,-16.5,-47.25
2151.96,0.057,0.0,0.75,-16.5,-47.25
2152.56,0.046,0.017453293,0.875,-16.5,-47.25
2153.26,0.005,0.26179939,-3.0,-16.875,-47.125
2153.886,0.0,0.33161256,-7.375,-16.0,-46.875
2154.48,0.0,0.29670597,-11.375,-13.625,-46.875
2155.09,0.0,0.31415927,-14.125,-10.125,-46.75
2155.6,0.0,0.20943951,-15.75,-6.5,-46.75
2156.33,0.003,0.13962634,-15.875,-5.5,-46.625
2156.93,0.033,0.0,-16.0,-5.5,-46.625
2157.53,0.055,0.0,-16.0,-5.5,-46.75
2158.23,0.057,-0.017453293,-15.75,-6.25,-46.875
2158.73,0.055,-0.017453293,-15.75,-6.25,-46.875
2159.25,0.056,0.0,-15.75,-6.375,-46.875
2159.91,0.06,0.0,-15.75,-6.375,-47.125
2160.37,0.059,0.0,-15.5,-6.375,-47.25
2160.87,0.087,0.0,-15.5,-6.375,-47.375
2161.41,0.06,0.0,-15.625,-6.375,-47.75
2161.88,0.088,0.0,-15.625,-6.25,-47.875
2162.4,0.061,0.0,-15.625,-6.125,-48.125
2162.925,0.09,0.0,-15.875,-6.125,-48.375
2163.52,0.057,0.0,-16.0,-5.875,-48.75
2164.03,0.089,0.0,-16.375,-5.75,-48.75
2164.54,0.088,0.0,-16.75,-5.75,-49.125
2165.05,0.059,0.0,-17.0,-5.875,-49.0
2165.65,0.088,0.0,-17.25,-5.875,-48.875
2166.15,0.088,0.0,-17.625,-5.875,-48.625
2166.86,0.09,0.0,-17.625,-5.875,-48.625
2167.36,0.088,0.0,-17.625,-5.875,-48.375
2167.96,0.088,0.0,-17.625,-5.75,-48.125
2168.57,0.089,0.017453293,-17.625,-5.75,-47.75
2169.07,0.059,0.0,-17.75,-5.5,-47.5
2169.68,0.088,0.0,-17.375,-5.5,-47.5
2170.28,0.091,0.017453293,-17.5,-5.375,-47.125
2170.79,0.087,0.0,-17.5,-5.25,-47.125
2171.29,0.058,0.0,-17.375,-5.375,-47.125
2171.8,0.09,0.0,-17.375,-5.375,-47.0
2172.31,0.059,0.0,-17.375,-5.5,-46.875
2172.92,0.09,0.0,-17.375,-5.625,-46.875
2173.42,0.089,0.0,-17.25,-5.375,-46.75
2173.93,0.059,0.0,-17.25,-5.375,-46.5
2174.43,0.088,0.0,-17.25,-5.625,-46.5
2174.94,0.06,0.0,-17.25,-5.5,-46.5
2175.45,0.089,0.0,-17.0,-5.625,-46.375
2175.95,0.06,0.0,-17.0,-5.625,-46.5
2176.46,0.088,0.0,-16.875,-5.625,-46.5
2176.97,0.059,0.0,-17.125,-5.75,-46.375
2177.47,0.09,0.0,-16.75,-5.75,-46.5
2177.98,0.06,0.0,-16.75,-5.875,-46.625
2178.48,0.088,0.0,-16.75,-6.125,-46.75
2178.99,0.059,0.0,-16.625,-6.0,-46.625
2179.49,0.088,0.0,-16.625,-6.125,-46.875
2180.0,0.059,0.0,-16.5,-6.25,-47.0
2180.525,0.089,0.0,-16.375,-6.25,-47.125
2181.04,0.059,0.0,-16.5,-6.375,-47.25
2181.66,0.09,0.0,-16.25,-6.375,-47.5
2182.16,0.086,0.0,-16.375,-6.5,-47.625
2182.86,0.09,0.0,-16.5,-6.625,-47.875
2183.36,0.09,0.0,-16.125,-6.5,-48.0
2183.88,0.088,0.0,-16.125,-6.5,-48.0
2184.49,0.057,0.0,-16.25,-6.625,-48.0
2184.99,0.088,0.0,-16.125,-6.375,-48.125
2185.5,0.062,0.0,-15.875,-6.625,-48.125
2186.01,0.088,0.0,-16.25,-6.625,-48.0
2186.52,0.059,0.0,-15.875,-6.375,-48.25
2187.04,0.088,0.0,-15.75,-6.375,-48.25
2187.55,0.088,0.0,-15.75,-6.125,-48.125
2188.15,0.088,0.0,-15.25,-6.25,-48.5
2188.665,0.06,0.0,-14.875,-6.125,-48.75
2189.16,0.088,0.0,-14.75,-6.0,-49.125
2189.66,0.059,0.0,-14.625,-6.125,-49.5
2190.26,0.088,0.0,-14.625,-6.0,-50.125
2190.76,0.086,0.0,-14.25,-6.0,-50.5
2191.36,0.088,0.0,-14.75,-6.125,-51.0
2191.96,0.088,0.0,-15.125,-6.0,-51.375
2192.46,0.059,0.0,-15.375,-6.125,-51.75
2192.97,0.088,0.0,-15.625,-6.125,-51.875
2193.47,0.06,0.0,-16.0,-6.0,-51.625
2193.98,0.09,0.0,-16.125,-6.125,-51.75
2194.58,0.088,0.0,-16.5,-6.0,-51.5
2195.08,0.057,0.0,-16.375,-6.0,-51.375
2195.59,0.064,0.052359878,-16.75,-5.375,-51.375
2196.1,0.004,0.17453293,-16.75,-2.0,-51.125
2196.62,0.0,0.31415927,-15.625,1.875,-51.25
2197.12,0.0,0.20943951,-13.75,5.375,-51.375
2197.63,0.0,0.31415927,-11.375,8.125,-51.5
2198.17,0.0,0.20943951,-7.75,10.125,-51.5
2198.683,0.001,0.2268928,-5.125,10.875,-51.5
2199.234,0.0,0.017453293,-4.75,10.875,-51.625
2199.99,0.021,0.034906585,-4.25,11.0,-51.5
2200.51,0.054,0.0,-4.0,11.125,-51.375
2201.02,0.056,0.0,-3.75,10.875,-51.125
2201.53,0.035,0.0,-3.875,10.875,-51.0
2202.15,0.056,0.0,-3.375,10.75,-50.875
2202.75,0.009,0.20943951,-0.625,10.625,-50.875
2203.36,0.001,0.31415927,4.0,9.125,-51.0
2203.96,0.001,0.31415927,7.5,6.5,-51.125
2204.56,0.0,0.31415927,10.0,3.0,-51.375
2205.17,0.0,0.29670597,11.125,-0.875,-51.375
2205.79,0.003,0.052359878,11.25,-1.375,-51.375
2206.49,0.005,0.034906585,11.25,-2.0,-51.5
2206.99,0.031,0.0,11.25,-2.0,-51.25
2207.49,0.055,0.0,11.375,-2.0,-51.375
2208.0,0.035,0.0,11.375,-2.375,-51.625
2208.51,0.055,0.0,11.25,-1.875,-51.625
2209.02,0.037,0.0,11.125,-1.5,-51.75
2209.62,0.057,0.0,11.125,-1.75,-51.875
2210.12,0.01,-0.20943951,10.5,0.25,-51.75
2210.62,0.001,-0.19198622,9.25,3.75,-51.75
2211.12,0.0,-0.31415927,7.0,6.75,-51.5
2211.63,0.0,-0.20943951,4.125,8.875,-51.375
2212.14,0.0,-0.31415927,0.625,10.375,-51.375
2212.74,0.001,-0.29670597,-3.625,10.625,-51.25
2213.45,0.019,0.0,-3.75,10.5,-51.125
2213.95,0.054,0.0,-3.75,10.5,-51.0
2214.56,0.057,-0.017453293,-4.125,10.375,-50.75
2215.06,0.036,0.0,-4.0,10.375,-50.5
2215.67,0.065,0.0,-3.75,10.25,-50.25
2216.31,0.09,-0.017453293,-3.875,10.25,-49.875
2216.82,0.088,0.0,-3.625,10.25,-49.625
2217.42,0.088,0.0,-3.5,10.0,-49.375
2218.03,0.088,0.0,-3.125,10.0,-49.0
2218.53,0.059,0.0,-2.75,10.0,-48.75
2219.14,0.117,0.0,-2.625,9.875,-48.625
2219.66,0.059,0.0,-2.375,9.75,-48.625
2220.37,0.09,0.0,-2.125,9.625,-48.375
2220.98,0.088,0.0,-2.0,9.875,-48.375
2221.48,0.088,0.0,-1.75,9.625,-48.125
2222.08,0.088,0.0,-1.875,9.625,-48.25
2222.58,0.086,0.0,-1.625,9.5,-48.375
2223.09,0.061,0.0,-1.25,9.375,-48.5
2223.69,0.089,0.0,-0.625,9.25,-48.75
2224.19,0.09,0.0,-0.25,9.25,-48.875
2224.7,0.057,0.0,-0.25,9.125,-49.25
2225.21,0.09,0.0,-0.25,9.125,-49.25
2225.71,0.059,0.0,-0.375,9.0,-49.375
2226.23,0.088,0.0,-0.5,9.0,-49.5
2226.74,0.057,0.0,-0.25,9.125,-49.75
2227.25,0.091,0.0,-0.25,9.0,-50.0
2227.76,0.059,0.0,0.0,9.0,-50.0
2228.36,0.088,0.0,-0.125,9.125,-50.125
2228.86,0.088,0.0,-0.125,9.125,-50.5
2229.38,0.06,0.0,-0.25,9.25,-50.5
2229.86,0.087,0.0,-0.25,9.375,-50.5
2230.37,0.06,0.0,-0.625,9.5,-50.5
2230.896,0.09,0.0,-0.625,9.875,-50.5
2231.39,0.059,0.0,-0.875,9.875,-50.375
2231.9,0.088,0.0,-1.125,10.125,-50.25
2232.416,0.06,0.0,-1.125,10.125,-50.25
2232.91,0.09,0.0,-1.375,10.125,-50.0
2233.42,0.059,0.0,-1.375,10.125,-49.875
2234.02,0.088,0.0,-1.125,9.875,-49.625
2234.52,0.089,0.0,-1.125,9.875,-49.5
2235.12,0.089,0.0,-0.875,9.875,-49.625
2235.63,0.058,0.0,-0.625,9.875,-49.75
2236.15,0.092,0.0,-0.375,9.75,-50.0
2236.77,0.09,0.0,-0.125,9.75,-50.5
2237.28,0.06,0.0,-0.125,9.625,-50.875
2237.78,0.087,0.0,0.375,9.875,-51.125
2238.38,0.088,0.0,0.625,9.75,-51.875
2238.88,0.06,0.0,0.25,9.75,-52.375
2239.48,0.088,0.0,0.5,9.875,-53.125
2239.98,0.086,0.0,0.125,10.0,-53.625
2240.58,0.088,0.0,0.25,10.0,-54.125
2241.09,0.061,0.0,0.0,10.25,-54.75
2241.625,0.064,0.052359878,0.125,9.875,-55.25
2242.14,0.004,0.17453293,3.25,8.875,-55.375
2242.65,0.0,0.29670597,6.0,7.0,-55.5
2243.16,0.0,0.33161256,8.625,4.25,-55.75
2243.66,0.0,0.20943951,10.0,0.375,-55.75
2244.28,0.0,0.31415927,10.625,-3.25,-55.625
2244.78,0.002,0.10471976,10.625,-4.5,-55.625
2245.58,0.002,0.06981317,10.375,-5.625,-55.375
2246.08,0.033,0.0,10.125,-5.625,-55.5
2246.58,0.037,0.0,9.875,-5.625,-55.5
2247.09,0.055,0.0,9.875,-5.75,-55.25
2247.69,0.055,0.0,9.625,-5.75,-55.25
2248.19,0.055,0.0,9.375,-5.5,-54.875
2248.69,0.037,0.0,9.375,-5.375,-54.75
2249.3,0.056,0.0,9.375,-5.5,-54.5
2249.81,0.054,0.0,9.375,-5.5,-54.375
2250.32,0.037,0.0,9.25,-5.5,-54.25
2250.92,0.057,0.0,9.25,-5.375,-53.875
2251.53,0.054,0.0,9.125,-5.375,-53.875
2252.14,0.055,0.0,8.875,-5.25,-53.625
2252.65,0.049,0.017453293,9.0,-5.25,-53.375
2253.26,0.005,0.2443461,8.125,-8.25,-53.25
2253.77,0.001,0.20943951,6.375,-10.875,-53.5
2254.27,0.002,0.31415927,4.0,-13.125,-53.375
2254.87,0.001,0.31415927,0.25,-14.625,-53.25
2255.37,0.0,0.20943951,-2.75,-15.125,-53.125
2255.88,0.001,0.20943951,-4.875,-15.0,-53.125
2256.506,0.003,0.034906585,-5.375,-14.75,-53.125
2257.19,0.019,0.0,-5.75,-14.625,-53.0
2257.79,0.056,0.0,-6.125,-14.625,-52.625
2258.29,0.055,0.0,-6.25,-14.625,-52.25
2258.89,0.036,0.0,-6.125,-14.75,-52.0
2259.41,0.057,0.0,-6.375,-14.75,-51.5
2260.01,0.056,-0.017453293,-5.875,-15.125,-51.125
2260.52,0.037,-0.017453293,-5.75,-15.125,-50.75
2261.22,0.073,-0.017453293,-5.375,-15.5,-50.375
2261.824,0.083,0.0,-4.875,-15.625,-50.0
2262.345,0.059,0.0,-4.75,-15.875,-49.75
2262.86,0.091,0.0,-4.5,-16.0,-49.5
2263.385,0.09,0.0,-4.25,-16.0,-49.5
2263.99,0.09,0.0,-4.125,-16.125,-49.5
2264.5,0.057,0.0,-4.125,-16.125,-49.625
2265.1,0.09,0.0,-4.125,-16.125,-49.75
2265.6,0.088,0.0,-4.0,-16.125,-50.0
2266.205,0.059,0.0,-4.0,-16.125,-50.125
2266.735,0.093,0.0,-4.5,-16.25,-50.125
2267.25,0.09,0.0,-4.875,-16.125,-50.0
2267.85,0.059,0.0,-5.375,-16.0,-49.75
2268.37,0.088,0.0,-5.625,-16.0,-49.625
2268.88,0.088,0.0,-5.75,-16.0,-49.25
2269.38,0.059,0.0,-5.875,-16.125,-48.875
2269.905,0.088,0.0,-5.75,-16.0,-48.625
2270.42,0.089,0.0,-5.5,-16.125,-48.5
2270.95,0.059,0.0,-5.5,-16.25,-48.125
2271.63,0.09,0.0,-5.125,-16.25,-48.0
2272.17,0.088,0.0,-4.875,-16.25,-47.875
2272.77,0.088,0.0,-4.875,-16.125,-47.625
2273.27,0.059,0.0,-4.75,-16.125,-47.625
2273.78,0.088,0.0,-4.875,-16.125,-47.625
2274.29,0.062,0.0,-4.75,-16.0,-47.5
2274.906,0.088,0.0,-4.5,-16.0,-47.375
2275.414,0.088,0.0,-4.25,-16.0,-47.25
2276.03,0.09,0.0,-3.5,-15.875,-47.5
2276.54,0.088,0.0,-2.875,-15.875,-47.5
2277.05,0.059,0.0,-2.75,-16.0,-47.625
2277.56,0.089,0.0,-2.75,-16.125,-47.75
2278.06,0.059,0.0,-3.0,-16.125,-48.0
2278.57,0.09,0.0,-3.25,-16.0,-48.0
2279.07,0.059,0.0,-3.25,-16.0,-48.125
2279.57,0.086,0.0,-3.0,-16.125,-48.0
2280.07,0.059,0.0,-2.75,-16.0,-48.125
2280.686,0.088,0.0,-2.5,-15.875,-48.125
2281.17,0.088,0.0,-2.375,-15.75,-48.375
2281.77,0.088,0.0,-2.25,-15.625,-48.375
2282.28,0.06,0.0,-2.0,-15.625,-48.375
2282.78,0.088,0.0,-1.5,-15.375,-48.5
2283.29,0.059,0.0,-1.375,-15.5,-48.5
2283.89,0.09,0.0,-1.25,-15.375,-48.5
2284.39,0.086,0.0,-0.875,-15.25,-48.75
2284.9,0.061,0.0,-0.75,-15.25,-48.75
2285.41,0.089,0.0,-0.5,-15.25,-49.0
2285.92,0.059,0.0,-0.375,-15.25,-49.125
2286.42,0.09,0.0,0.0,-15.375,-49.375
2286.94,0.059,0.0,0.25,-15.25,-49.5
2287.464,0.089,0.0,0.625,-15.375,-49.75
2287.98,0.049,-0.017453293,1.375,-15.25,-50.0
2288.482,0.008,-0.2443461,4.0,-14.0,-50.0
2289.09,0.0,-0.29670597,7.0,-11.25,-50.125
2289.7,0.001,-0.31415927,9.25,-7.875,-50.125
2290.31,0.0,-0.31415927,10.125,-3.625,-50.125
2290.82,0.0,-0.29670597,9.75,-0.75,-50.125
2291.43,0.002,-0.052359878,9.625,0.75,-50.0
2292.23,0.003,-0.034906585,9.5,1.25,-49.875
2292.794,0.048,0.0,9.75,0.875,-49.625
2293.33,0.056,0.0,10.0,1.125,-49.375
2293.83,0.037,0.0,10.25,1.5,-49.25
2294.34,0.055,0.0,10.25,1.375,-49.25
2294.84,0.037,0.0,10.375,1.375,-49.0
2295.34,0.055,0.0,10.375,1.375,-48.875
2295.95,0.055,0.0,10.625,1.5,-48.875
2296.45,0.037,0.0,10.5,1.5,-48.875
2296.95,0.055,0.0,10.375,1.625,-48.875
2297.46,0.037,0.0,10.625,1.375,-48.875
2297.97,0.056,0.0,10.625,1.625,-48.75
2298.47,0.037,0.0,10.75,1.875,-48.875
2298.98,0.035,-0.06981317,10.125,3.0,-48.75
2299.58,0.003,-0.27925268,8.0,6.5,-48.75
2300.08,0.001,-0.31415927,5.0,9.0,-48.5
2300.68,0.0,-0.20943951,1.0,10.625,-48.5
2301.19,0.0,-0.31415927,-2.875,11.125,-48.25
2301.69,0.0,-0.20943951,-6.375,10.375,-48.25
2302.21,0.001,-0.12217305,-7.25,10.125,-48.125
2302.93,0.019,-0.034906585,-7.875,10.0,-48.0
2303.54,0.053,0.0,-7.75,9.875,-47.875
2304.24,0.057,0.052359878,-6.875,10.25,-47.5
2305.04,0.075,0.087266463,-5.375,10.5,-47.25
